               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.029779,            0.026987,                   0,             0.92039,             0.84323,             0.90607,             0.66655,            0.026439,            0.019155,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.029359,            0.026658,                   0,             0.91688,             0.84413,               0.905,             0.66612,            0.026491,            0.019243,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.029817,            0.026587,                   0,             0.91461,             0.84441,             0.90665,             0.66678,              0.0265,            0.019249,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,             0.02923,            0.026184,                   0,             0.91521,             0.84539,             0.90456,               0.666,            0.026491,            0.019251,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.029338,            0.026072,                   0,             0.91824,             0.84515,             0.90336,             0.66549,            0.026517,            0.019309,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.030086,            0.026809,                   0,             0.92035,             0.84412,             0.90384,             0.66654,            0.026515,            0.019332,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.029122,            0.025908,                   0,             0.91628,             0.84596,             0.90507,             0.66926,            0.026389,            0.019294,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,            0.029982,            0.026689,                   0,             0.91562,             0.84994,             0.90893,             0.67139,             0.02637,            0.019227,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,            0.029389,            0.026033,                   0,             0.91678,             0.84694,             0.90788,             0.67166,            0.026289,             0.01923,                   0,            0.006634,            0.006634,            0.006634
                 172,            0.029553,            0.026553,                   0,              0.9187,             0.84746,             0.90801,             0.67348,            0.026194,            0.019185,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,            0.028923,            0.026272,                   0,             0.92402,              0.8454,             0.90829,             0.67318,             0.02616,            0.019154,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,            0.029289,             0.02617,                   0,              0.9181,             0.84951,             0.90924,             0.67341,            0.026081,            0.019176,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,            0.029102,            0.025453,                   0,             0.92336,             0.84412,             0.91026,             0.67391,            0.026066,            0.019151,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,            0.029266,              0.0261,                   0,             0.92573,             0.84309,             0.91001,             0.67441,            0.025984,             0.01912,                   0,            0.006535,            0.006535,            0.006535
                 177,            0.029722,            0.026637,                   0,             0.92475,             0.84578,             0.90846,             0.67511,            0.025942,             0.01916,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,            0.029301,            0.025824,                   0,             0.92004,             0.85182,              0.9092,              0.6754,            0.025937,            0.019141,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,            0.029421,            0.025864,                   0,             0.91836,             0.85208,             0.90912,             0.67614,             0.02586,            0.019079,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,            0.029301,             0.02623,                   0,             0.92002,             0.85054,             0.90883,             0.67564,            0.025923,            0.019103,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,            0.029265,            0.026396,                   0,             0.92252,             0.84617,             0.90906,             0.67692,            0.025885,            0.019052,                   0,            0.006436,            0.006436,            0.006436
                 182,            0.029446,            0.026315,                   0,             0.92398,             0.84771,             0.90995,             0.67691,            0.025895,            0.019005,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,             0.02937,            0.026114,                   0,             0.92323,             0.84412,             0.90949,             0.67808,            0.025881,            0.018982,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,            0.029429,            0.026255,                   0,             0.92109,             0.84537,             0.90997,              0.6783,            0.025896,            0.018997,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,             0.02897,            0.025676,                   0,             0.92122,             0.84566,             0.90908,             0.67855,            0.025863,            0.019014,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,            0.029746,            0.026215,                   0,             0.91517,             0.84823,              0.9095,             0.67795,            0.025858,            0.019028,                   0,            0.006337,            0.006337,            0.006337
                 187,            0.029089,            0.025751,                   0,             0.91578,             0.84643,             0.90905,             0.67775,            0.025837,            0.019048,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,            0.029301,            0.026148,                   0,             0.92275,             0.84666,             0.90829,             0.67831,            0.025842,            0.019049,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,            0.028849,            0.025498,                   0,             0.92101,             0.84669,             0.90759,             0.67679,            0.025875,            0.019113,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,            0.029403,            0.025804,                   0,             0.92278,              0.8439,             0.90862,             0.67822,            0.025858,            0.019061,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,            0.029074,            0.026017,                   0,             0.92686,             0.84386,             0.90952,             0.67839,            0.025828,            0.019063,                   0,            0.006238,            0.006238,            0.006238
                 192,            0.028723,            0.025551,                   0,             0.92729,             0.84502,             0.90883,             0.67712,            0.025785,            0.019109,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,             0.02871,            0.025726,                   0,             0.92623,             0.84489,             0.90771,             0.67746,            0.025741,            0.019066,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,            0.028983,            0.025891,                   0,             0.92371,             0.84463,             0.90667,              0.6785,            0.025737,             0.01901,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,            0.028528,            0.025383,                   0,             0.92396,             0.84559,             0.90786,             0.67854,            0.025723,            0.018978,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,            0.028913,            0.025839,                   0,             0.92736,             0.84412,             0.90895,             0.67891,            0.025672,            0.018936,                   0,            0.006139,            0.006139,            0.006139
                 197,             0.02935,            0.025476,                   0,             0.92562,              0.8454,             0.90898,             0.67967,            0.025641,            0.018889,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,             0.02857,            0.025114,                   0,             0.93081,             0.84386,             0.90919,             0.68136,            0.025598,            0.018884,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,            0.028364,            0.024992,                   0,             0.93088,             0.84728,             0.91113,              0.6817,            0.025501,            0.018832,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,            0.028581,            0.025661,                   0,             0.93279,             0.84926,             0.91187,             0.68397,            0.025403,            0.018779,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,            0.028444,            0.025992,                   0,             0.93027,             0.85259,             0.91362,             0.68531,            0.025322,            0.018723,                   0,             0.00604,             0.00604,             0.00604
                 202,            0.028695,            0.025731,                   0,             0.93153,             0.84903,             0.91355,             0.68674,            0.025268,            0.018681,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,            0.028236,            0.024786,                   0,             0.92917,             0.85465,             0.91502,              0.6872,            0.025247,            0.018654,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,             0.02889,            0.025516,                   0,             0.92654,             0.85568,             0.91429,             0.68687,             0.02521,            0.018637,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,            0.028625,            0.025489,                   0,             0.92749,             0.85645,             0.91447,             0.68671,            0.025179,            0.018667,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,            0.028402,            0.024973,                   0,              0.9245,             0.85747,             0.91504,              0.6876,            0.025159,            0.018657,                   0,            0.005941,            0.005941,            0.005941
                 207,            0.028646,            0.025424,                   0,             0.92397,             0.85818,             0.91417,              0.6871,            0.025138,            0.018642,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,            0.028672,            0.025569,                   0,             0.92227,             0.85926,             0.91517,             0.68764,            0.025112,            0.018581,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,            0.028375,            0.025107,                   0,             0.92847,             0.85568,             0.91528,             0.68962,            0.025093,             0.01854,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,            0.028649,            0.025288,                   0,             0.92771,              0.8603,             0.91554,             0.69049,            0.025077,            0.018509,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,            0.027932,            0.024937,                   0,             0.93223,             0.85839,             0.91569,             0.68936,            0.025066,            0.018486,                   0,            0.005842,            0.005842,            0.005842
                 212,              0.0289,            0.025469,                   0,             0.92805,             0.85792,             0.91582,             0.68962,            0.025028,            0.018455,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,            0.028206,            0.024832,                   0,              0.9252,             0.86081,             0.91579,             0.69111,            0.025014,            0.018455,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,            0.028175,            0.024875,                   0,             0.93008,             0.85736,              0.9154,             0.69137,            0.024998,            0.018464,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,            0.028384,            0.025498,                   0,             0.93015,             0.85568,             0.91521,             0.69164,            0.024997,            0.018462,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,            0.028333,            0.025088,                   0,             0.93188,             0.85722,             0.91704,             0.69271,            0.024982,            0.018443,                   0,            0.005743,            0.005743,            0.005743
                 217,            0.028216,            0.024794,                   0,             0.93106,             0.85901,             0.91712,             0.69251,            0.024986,            0.018431,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,            0.027988,            0.024644,                   0,             0.92861,             0.85845,             0.91662,              0.6925,            0.024989,            0.018436,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,            0.028203,            0.024796,                   0,             0.93041,             0.85833,             0.91728,             0.69257,            0.024989,            0.018405,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,            0.028349,            0.025402,                   0,             0.92957,             0.85978,             0.91656,             0.69314,            0.024975,              0.0184,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,             0.02841,            0.025226,                   0,              0.9323,             0.86158,             0.91738,             0.69329,            0.024957,            0.018395,                   0,            0.005644,            0.005644,            0.005644
                 222,            0.028108,            0.024775,                   0,             0.93409,             0.86004,             0.91746,             0.69333,            0.024933,            0.018378,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,            0.028267,            0.025578,                   0,             0.93291,             0.86133,             0.91697,             0.69341,            0.024906,            0.018349,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,            0.028017,            0.024144,                   0,             0.93221,             0.85978,             0.91703,             0.69478,            0.024881,            0.018332,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,            0.028118,            0.025303,                   0,             0.93612,             0.86004,             0.91758,               0.695,            0.024857,            0.018297,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,            0.028012,            0.025098,                   0,             0.93349,             0.86141,             0.91701,             0.69476,            0.024846,            0.018292,                   0,            0.005545,            0.005545,            0.005545
                 227,            0.027698,            0.024296,                   0,             0.93514,             0.86004,             0.91703,             0.69449,            0.024821,             0.01825,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,              0.0277,            0.024189,                   0,             0.93739,              0.8585,             0.91709,             0.69464,            0.024783,             0.01821,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,            0.027913,            0.024628,                   0,             0.93811,             0.86022,             0.91759,             0.69475,            0.024766,            0.018193,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,            0.027661,            0.024428,                   0,              0.9388,             0.85882,             0.91806,             0.69585,            0.024749,            0.018182,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,            0.027988,            0.025086,                   0,             0.94164,              0.8585,             0.91772,             0.69624,            0.024743,             0.01819,                   0,            0.005446,            0.005446,            0.005446
                 232,             0.02785,            0.024665,                   0,             0.94075,             0.85621,             0.91731,             0.69547,            0.024734,            0.018193,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,             0.02745,             0.02413,                   0,             0.94154,              0.8562,             0.91699,             0.69633,            0.024728,             0.01819,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,            0.028006,            0.024797,                   0,             0.94184,             0.85677,             0.91707,             0.69631,            0.024718,            0.018181,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,            0.027659,            0.024304,                   0,             0.93714,             0.86004,             0.91688,             0.69614,            0.024689,             0.01818,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,            0.027675,            0.024227,                   0,             0.93674,             0.86107,             0.91718,             0.69684,            0.024666,            0.018167,                   0,            0.005347,            0.005347,            0.005347
                 237,            0.027858,            0.024854,                   0,             0.93757,             0.86383,             0.91703,             0.69652,             0.02465,            0.018159,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,            0.027926,            0.024861,                   0,             0.93783,             0.86287,             0.91805,             0.69762,            0.024634,            0.018144,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,            0.027037,            0.024274,                   0,             0.93378,             0.86466,             0.91857,             0.69875,            0.024621,            0.018129,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,            0.027877,             0.02489,                   0,             0.93606,             0.86287,              0.9184,             0.69881,            0.024595,            0.018111,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,            0.027974,             0.02477,                   0,             0.93595,             0.86316,             0.91801,             0.69932,             0.02458,              0.0181,                   0,            0.005248,            0.005248,            0.005248
                 242,             0.02808,            0.024848,                   0,             0.93834,             0.85982,             0.91731,             0.70011,            0.024561,            0.018087,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,            0.028283,            0.024787,                   0,              0.9387,             0.86116,             0.91732,             0.69963,            0.024545,            0.018076,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,             0.02772,             0.02463,                   0,             0.93765,             0.86125,             0.91759,             0.70038,            0.024539,            0.018077,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,            0.027108,            0.023891,                   0,             0.93602,             0.86034,             0.91708,             0.70019,            0.024525,            0.018074,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,            0.027544,            0.024101,                   0,             0.93755,             0.86004,             0.91713,             0.70077,            0.024516,            0.018067,                   0,            0.005149,            0.005149,            0.005149
                 247,            0.027145,            0.024227,                   0,             0.93982,             0.86219,             0.91653,             0.69977,            0.024506,            0.018066,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,            0.027399,            0.024355,                   0,             0.93976,             0.86312,             0.91702,             0.70048,            0.024479,             0.01806,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,            0.027224,            0.024136,                   0,              0.9401,             0.86245,             0.91724,             0.70049,            0.024465,            0.018056,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,            0.027398,            0.024394,                   0,             0.94038,             0.86272,               0.917,             0.70054,            0.024448,            0.018052,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,             0.02795,            0.024886,                   0,             0.94008,             0.86219,             0.91716,             0.70044,            0.024433,            0.018046,                   0,             0.00505,             0.00505,             0.00505
                 252,            0.027366,            0.024015,                   0,             0.93693,             0.86225,             0.91693,             0.70029,            0.024421,            0.018041,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,            0.027434,            0.024402,                   0,             0.93751,             0.86302,             0.91693,             0.69985,            0.024411,             0.01804,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,            0.027214,            0.024421,                   0,             0.93899,             0.86389,             0.91784,              0.6995,            0.024403,            0.018042,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,            0.027456,            0.024473,                   0,             0.93757,             0.86385,             0.91733,             0.69963,            0.024388,            0.018041,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,            0.027454,            0.024144,                   0,              0.9364,             0.86389,             0.91729,             0.70024,            0.024376,            0.018034,                   0,            0.004951,            0.004951,            0.004951
                 257,             0.02691,            0.023744,                   0,             0.93768,             0.86287,             0.91751,             0.69998,            0.024362,             0.01803,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,            0.027163,            0.024195,                   0,             0.93719,             0.86492,             0.91747,             0.70079,            0.024343,            0.018028,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,             0.02756,            0.024239,                   0,             0.93221,             0.86903,             0.91728,             0.70121,            0.024323,            0.018025,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,            0.027072,            0.024276,                   0,             0.93123,              0.8698,             0.91787,             0.70217,            0.024301,            0.018019,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,            0.026958,            0.023907,                   0,             0.93299,             0.86903,              0.9181,              0.7025,            0.024283,            0.018015,                   0,            0.004852,            0.004852,            0.004852
                 262,            0.027069,            0.024141,                   0,             0.93138,             0.86788,             0.91791,             0.70276,            0.024273,            0.018005,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,            0.027247,            0.023676,                   0,             0.93117,             0.86854,             0.91837,             0.70234,             0.02426,            0.017995,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,            0.026872,            0.023624,                   0,              0.9321,             0.86852,             0.91849,             0.70231,            0.024246,            0.017982,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,            0.027406,             0.02441,                   0,              0.9329,               0.868,             0.91807,             0.70205,            0.024232,            0.017979,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,            0.026658,            0.024065,                   0,             0.93258,             0.86877,             0.91766,             0.70259,            0.024217,            0.017967,                   0,            0.004753,            0.004753,            0.004753
                 267,            0.026676,            0.023392,                   0,               0.933,             0.86929,             0.91912,             0.70283,            0.024207,            0.017964,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,            0.027007,             0.02356,                   0,             0.93271,             0.86903,             0.91894,             0.70282,            0.024192,             0.01796,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,            0.027513,            0.024333,                   0,             0.93515,             0.86826,              0.9186,             0.70298,             0.02418,            0.017954,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,            0.026949,            0.023929,                   0,             0.93343,             0.86775,             0.91854,              0.7036,            0.024168,            0.017945,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,            0.027193,            0.024262,                   0,             0.93575,             0.86749,             0.91885,             0.70379,            0.024152,            0.017943,                   0,            0.004654,            0.004654,            0.004654
                 272,             0.02716,            0.024467,                   0,             0.93606,               0.868,             0.91909,             0.70353,            0.024139,             0.01794,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,            0.026902,            0.023798,                   0,             0.93696,              0.8664,             0.91915,             0.70367,            0.024126,            0.017938,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,            0.027125,             0.02365,                   0,             0.93621,             0.86691,              0.9184,               0.704,            0.024115,            0.017933,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,             0.02706,            0.023746,                   0,             0.93669,             0.86775,             0.91884,             0.70431,            0.024099,            0.017923,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,            0.027059,            0.023608,                   0,             0.93752,             0.86695,             0.91854,             0.70483,            0.024081,            0.017919,                   0,            0.004555,            0.004555,            0.004555
                 277,            0.027056,            0.023747,                   0,             0.93807,              0.8662,             0.91907,             0.70513,            0.024065,            0.017915,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,            0.026729,             0.02379,                   0,              0.9383,             0.86543,             0.91862,             0.70482,            0.024051,            0.017911,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,            0.027052,            0.023868,                   0,             0.93622,             0.86703,             0.91863,             0.70461,            0.024034,            0.017905,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,            0.026904,            0.023779,                   0,               0.936,             0.86723,             0.91917,             0.70527,            0.024018,            0.017902,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,            0.026505,            0.023591,                   0,             0.93791,             0.86512,             0.91915,             0.70537,            0.024008,            0.017902,                   0,            0.004456,            0.004456,            0.004456
                 282,            0.026538,            0.023753,                   0,             0.93778,             0.86518,             0.91888,             0.70556,            0.023994,            0.017904,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,            0.026397,            0.023375,                   0,             0.93748,             0.86643,             0.91905,             0.70511,            0.023977,            0.017901,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,             0.02676,            0.023146,                   0,             0.93826,             0.86642,             0.91924,             0.70517,            0.023961,            0.017901,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,            0.026933,            0.024038,                   0,             0.93851,             0.86543,             0.92003,              0.7056,            0.023942,            0.017893,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,            0.026752,             0.02368,                   0,             0.93908,             0.86693,             0.91979,             0.70586,            0.023927,            0.017889,                   0,            0.004357,            0.004357,            0.004357
                 287,            0.026528,            0.023359,                   0,              0.9386,             0.86697,             0.91969,             0.70663,            0.023913,            0.017887,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,            0.026443,            0.022948,                   0,             0.93962,             0.86672,              0.9201,             0.70702,            0.023892,            0.017881,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,             0.02656,            0.023455,                   0,             0.94045,             0.86697,             0.92081,             0.70694,            0.023874,            0.017877,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,            0.026171,            0.022773,                   0,             0.94118,             0.86569,              0.9201,             0.70718,            0.023861,            0.017876,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,            0.026548,            0.023304,                   0,             0.94061,              0.8664,             0.91931,              0.7073,             0.02385,            0.017875,                   0,            0.004258,            0.004258,            0.004258
                 292,            0.026494,            0.023194,                   0,              0.9398,             0.86466,             0.91852,             0.70766,            0.023838,            0.017872,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,            0.026439,            0.023426,                   0,             0.93662,             0.86595,             0.91848,             0.70754,            0.023825,            0.017871,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,            0.026247,            0.023398,                   0,             0.93637,              0.8662,             0.91905,             0.70738,            0.023813,            0.017868,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,             0.02659,            0.023643,                   0,             0.93784,             0.86697,             0.91948,             0.70793,            0.023803,            0.017864,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,            0.025978,            0.022552,                   0,             0.93779,             0.86595,             0.91914,             0.70792,            0.023792,             0.01786,                   0,            0.004159,            0.004159,            0.004159
                 297,            0.025893,            0.023102,                   0,             0.93854,             0.86668,             0.91975,             0.70802,            0.023784,            0.017856,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,            0.026053,            0.023218,                   0,             0.93883,             0.86716,             0.92054,             0.70836,            0.023772,            0.017854,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,            0.026558,             0.02389,                   0,             0.93833,             0.86742,             0.92082,             0.70846,            0.023761,            0.017848,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,            0.025514,            0.022507,                   0,             0.93824,             0.86749,             0.92085,             0.70846,            0.023751,            0.017848,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,            0.026503,            0.023333,                   0,             0.93834,             0.86758,             0.92085,             0.70868,             0.02374,            0.017845,                   0,             0.00406,             0.00406,             0.00406
                 302,            0.026262,            0.023219,                   0,             0.93838,             0.86818,             0.92051,             0.70949,            0.023731,            0.017843,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,            0.026265,            0.023513,                   0,             0.93524,              0.8716,              0.9206,             0.70943,            0.023722,             0.01784,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,            0.026609,            0.023365,                   0,             0.93491,             0.87055,             0.92054,             0.70984,            0.023712,            0.017838,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,            0.026027,            0.023019,                   0,              0.9335,             0.87288,             0.92083,             0.71001,            0.023703,            0.017832,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,               0.026,            0.023115,                   0,             0.93346,             0.87186,             0.92006,             0.71044,            0.023696,            0.017828,                   0,            0.003961,            0.003961,            0.003961
                 307,            0.026153,             0.02271,                   0,             0.93198,             0.87288,             0.91978,             0.71043,            0.023689,             0.01783,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,            0.026177,            0.022828,                   0,             0.93153,             0.87391,             0.92086,             0.71038,             0.02368,            0.017826,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,            0.025928,             0.02308,                   0,             0.92955,             0.87419,             0.92065,             0.71039,            0.023671,            0.017823,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,            0.025726,            0.022644,                   0,             0.92974,             0.87571,             0.92136,             0.71052,            0.023662,            0.017819,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,            0.026307,            0.022983,                   0,             0.92963,             0.87531,             0.92152,             0.71079,            0.023653,            0.017813,                   0,            0.003862,            0.003862,            0.003862
                 312,            0.025943,            0.023179,                   0,             0.92965,              0.8755,             0.92137,              0.7107,            0.023642,            0.017807,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,            0.026323,            0.023013,                   0,             0.92956,             0.87571,             0.92125,             0.71087,            0.023635,            0.017805,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,            0.026008,            0.022622,                   0,             0.92957,             0.87571,             0.92057,             0.71137,             0.02363,            0.017804,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,            0.026137,            0.022567,                   0,             0.92969,             0.87611,             0.92068,             0.71112,             0.02362,            0.017799,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,            0.025695,            0.022249,                   0,             0.92986,               0.875,             0.92056,             0.71127,            0.023611,            0.017797,                   0,            0.003763,            0.003763,            0.003763
                 317,            0.025634,            0.022719,                   0,             0.93122,             0.87614,             0.92101,             0.71124,            0.023604,            0.017794,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,            0.025799,            0.023012,                   0,             0.93036,             0.87479,             0.92138,             0.71136,            0.023597,            0.017791,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,            0.025393,            0.022139,                   0,             0.93017,             0.87442,             0.92133,             0.71234,            0.023589,            0.017786,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,            0.025696,            0.022507,                   0,             0.93496,             0.87288,             0.92166,             0.71265,            0.023588,            0.017787,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,            0.025285,            0.022315,                   0,             0.93327,             0.87468,             0.92182,             0.71239,            0.023581,            0.017786,                   0,            0.003664,            0.003664,            0.003664
                 322,            0.025635,            0.022451,                   0,             0.93311,             0.87416,             0.92161,             0.71251,            0.023578,            0.017786,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,             0.02566,              0.0229,                   0,             0.93533,             0.87211,             0.92138,             0.71287,            0.023574,            0.017788,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,            0.025447,            0.022368,                   0,             0.93335,             0.87365,             0.92147,             0.71294,            0.023573,            0.017789,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,            0.025456,            0.021908,                   0,             0.93437,             0.87388,             0.92143,             0.71297,            0.023569,             0.01779,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,             0.02588,            0.022391,                   0,             0.93441,             0.87391,             0.92203,             0.71264,            0.023566,             0.01779,                   0,            0.003565,            0.003565,            0.003565
                 327,            0.025232,            0.022514,                   0,             0.93412,             0.87389,             0.92195,             0.71353,            0.023561,            0.017789,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,            0.025575,            0.022494,                   0,             0.93343,             0.87468,             0.92209,              0.7135,            0.023558,            0.017791,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,            0.025838,            0.022577,                   0,             0.93196,             0.87596,             0.92295,              0.7138,            0.023557,            0.017792,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,            0.025733,            0.022683,                   0,             0.93542,             0.87339,             0.92296,             0.71343,            0.023554,            0.017791,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,            0.025603,            0.022245,                   0,             0.93291,             0.87493,              0.9227,             0.71363,            0.023551,            0.017786,                   0,            0.003466,            0.003466,            0.003466
                 332,            0.025217,            0.022373,                   0,             0.93452,             0.87232,             0.92342,             0.71367,            0.023547,            0.017785,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,            0.025167,            0.022257,                   0,             0.93331,             0.87336,             0.92296,             0.71313,            0.023545,            0.017783,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,            0.025283,            0.021997,                   0,             0.93792,             0.87134,             0.92313,             0.71322,             0.02354,            0.017782,                   0,           0.0034066,           0.0034066,           0.0034066
